Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1747498406,100,,Aggregated,45.500000,0.000000,130,140,160,270,400,410,620,780,4100,10000,10000,13501,1,130.0,217.39478250744523,128.41876799984675,10141.419929999756,11219.624175986964
1747498407,100,,Aggregated,45.300000,0.000000,130,140,160,270,400,410,620,780,4100,10000,10000,13552,1,130.0,217.42620694148613,128.41876799984675,10141.419929999756,11256.115185950413
1747498408,100,,Aggregated,46.200000,0.000000,130,140,160,270,400,410,620,780,4100,10000,10000,13586,1,130.0,217.4499123483013,128.41876799984675,10141.419929999756,11276.191888708965
1747498409,100,,Aggregated,45.000000,0.000000,130,140,160,270,400,410,620,780,4100,10000,10000,13635,1,130.0,217.2452080148164,128.41876799984675,10141.419929999756,11258.04143747708
1747498410,100,,Aggregated,46.000000,0.000000,130,140,160,270,400,410,620,780,4100,10000,10000,13687,1,130.0,217.08223411302865,128.41876799984675,10141.419929999756,11250.892014320158
1747498411,100,,Aggregated,45.200000,0.000000,130,140,160,270,400,410,620,780,4100,10000,10000,13723,1,130.0,217.15963753953383,128.41876799984675,10141.419929999756,11287.728630765867
1747498412,100,,Aggregated,45.100000,0.000000,130,140,160,270,400,410,620,780,4100,10000,10000,13777,1,130.0,217.18229945714032,128.41876799984675,10141.419929999756,11323.189301008928
1747498413,100,,Aggregated,44.900000,0.000000,130,140,160,270,400,410,620,780,4100,10000,10000,13820,1,130.0,217.07476484045046,128.41876799984675,10141.419929999756,11323.71968162084
1747498414,100,,Aggregated,44.400000,0.000000,130,140,160,270,400,410,610,780,4100,10000,10000,13860,1,130.0,217.05807564985747,128.41876799984675,10141.419929999756,11340.078354978355
1747498415,100,,Aggregated,45.100000,0.000000,130,140,160,270,400,410,610,780,4100,10000,10000,13921,1,130.0,216.9995634297121,128.41876799984675,10141.419929999756,11357.40751382803
1747498416,100,,Aggregated,45.200000,0.000000,130,140,160,270,400,410,610,780,4100,10000,10000,13956,1,130.0,216.88293046059195,128.41876799984675,10141.419929999756,11347.06943250215
1747498417,100,,Aggregated,45.200000,0.000000,130,140,160,270,400,410,610,780,4100,10000,10000,13998,1,130.0,216.8021879461367,128.41876799984675,10141.419929999756,11353.477211030147
1747498418,100,,Aggregated,45.600000,0.000000,130,140,160,270,400,410,610,780,4100,10000,10000,14050,1,130.0,216.8030264900372,128.41876799984675,10141.419929999756,11374.193523131673
1747498419,100,,Aggregated,45.300000,0.000000,130,140,160,270,400,410,610,780,4100,10000,10000,14088,1,130.0,216.78681543022594,128.41876799984675,10141.419929999756,11392.951448040885
1747498420,100,,Aggregated,44.400000,0.000000,130,140,160,270,400,410,610,780,4100,10000,10000,14142,1,130.0,216.67914148989,128.41876799984675,10141.419929999756,11399.084358647999
1747498421,100,,Aggregated,46.100000,0.000000,130,140,160,270,400,410,610,780,4100,10000,10000,14188,1,130.0,216.58670544206544,128.41876799984675,10141.419929999756,11402.834719481252
1747498422,100,,Aggregated,45.200000,0.000000,130,140,160,270,400,410,610,780,4100,10000,10000,14228,1,130.0,216.48060484903178,128.41876799984675,10141.419929999756,11398.067824008996
1747498423,100,,Aggregated,45.700000,0.000000,130,140,160,270,400,410,610,780,4100,10000,10000,14280,1,130.0,216.31030027458144,128.41876799984675,10141.419929999756,11388.433823529413
1747498424,100,,Aggregated,46.400000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14322,1,130.0,216.35700335875032,128.41876799984675,10141.419929999756,11418.330400782013
1747498425,100,,Aggregated,45.100000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14362,1,130.0,216.42617378380606,128.41876799984675,10141.419929999756,11449.825302882608
1747498426,100,,Aggregated,45.800000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14417,1,130.0,216.4260515795953,128.41876799984675,10141.419929999756,11478.5872234168
1747498427,100,,Aggregated,45.900000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14453,1,130.0,216.32999223794536,128.41876799984675,10141.419929999756,11477.369819414655
1747498428,100,,Aggregated,44.300000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14507,1,130.0,216.20609227573064,128.41876799984675,10141.419929999756,11475.661129110085
1747498429,100,,Aggregated,46.200000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14547,1,130.0,216.21724261882332,128.41876799984675,10141.419929999756,11498.687358218189
1747498430,100,,Aggregated,45.400000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14593,1,130.0,216.23856690481892,128.41876799984675,10141.419929999756,11530.700746933462
1747498431,100,,Aggregated,45.800000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14643,1,130.0,216.210309662639,128.41876799984675,10141.419929999756,11550.582940654238
1747498432,100,,Aggregated,45.700000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14692,1,130.0,216.1846419827813,128.41876799984675,10141.419929999756,11571.397495235502
1747498433,100,,Aggregated,44.900000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14737,1,130.0,216.29423337389042,128.41876799984675,10141.419929999756,11618.007735631403
1747498434,100,,Aggregated,45.700000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14776,1,130.0,216.24314052781685,128.41876799984675,10141.419929999756,11628.610043313482
1747498435,100,,Aggregated,46.500000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14825,1,130.0,216.139488502531,128.41876799984675,10141.419929999756,11631.639595278246
1747498436,100,,Aggregated,45.300000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14864,1,130.0,216.05086743561785,128.41876799984675,10141.419929999756,11628.877892895587
1747498437,100,,Aggregated,45.200000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14915,1,130.0,216.04378587301534,128.41876799984675,10141.419929999756,11653.485685551459
1747498438,100,,Aggregated,46.400000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14951,1,130.0,216.083200709787,128.41876799984675,10141.419929999756,11680.607651662096
1747498439,100,,Aggregated,44.600000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,14997,1,130.0,216.04667383430177,128.41876799984675,10141.419929999756,11695.60352070414
1747498440,100,,Aggregated,46.000000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,15041,1,130.0,216.0031521911459,128.41876799984675,10141.419929999756,11712.283691243932
1747498441,100,,Aggregated,44.200000,0.000000,130,140,160,270,400,410,610,770,4100,10000,10000,15089,1,130.0,216.01787537789295,128.41876799984675,10141.419929999756,11739.82285108357
1747498442,100,,Aggregated,44.900000,0.000000,130,140,160,270,400,410,600,770,4100,10000,10000,15129,1,130.0,216.01950515063967,128.41876799984675,10141.419929999756,11764.305307687224
1747498443,100,,Aggregated,44.700000,0.000000,130,140,160,270,400,410,600,770,4100,10000,10000,15178,1,130.0,216.04853925695258,128.41876799984675,10141.419929999756,11800.294571089735
1747498444,100,,Aggregated,44.300000,0.000000,130,140,160,270,400,410,600,770,4100,10000,10000,15226,1,130.0,215.95006478838988,128.41876799984675,10141.419929999756,11800.368842768949
1747498445,100,,Aggregated,43.700000,0.000000,130,140,160,270,400,410,600,770,4100,10000,10000,15279,1,130.0,215.90739067517657,128.41876799984675,10141.419929999756,11824.415603115387
